Week,D01.Tmax,D01.Tmin,D01.prcp,D02.Tmax,D02.Tmin,D02.prcp,D03.Tmax,D03.Tmin,D03.prcp,D04.Tmax,D04.Tmin,D04.prcp,D05.Tmax,D05.Tmin,D05.prcp,D06.Tmax,D06.Tmin,D06.prcp,D07.Tmax,D07.Tmin,D07.prcp,D08.Tmax,D08.Tmin,D08.prcp,D09.Tmax,D09.Tmin,D09.prcp,D10.Tmax,D10.Tmin,D10.prcp,D11.Tmax,D11.Tmin,D11.prcp,D12.Tmax,D12.Tmin,D12.prcp,D13.Tmax,D13.Tmin,D13.prcp,TN.Tmax,TN.Tmin,TN.prcp
2007.08,16.08,3.66,1.28,14.46,1.46,0.46,14.99,2.30,1.43,12.07,-2.00,2.33,13.18,-0.28,1.04,14.19,-0.46,0.78,11.48,-2.68,1.72,12.85,-0.88,0.91,12.49,-0.65,1.10,12.40,-2.23,0.91,11.66,-2.16,2.13,11.07,-3.20,2.97,10.59,-3.49,1.84,12.65,-1.28,1.57
2007.09,18.38,3.87,5.98,16.69,2.39,5.35,16.42,2.10,3.07,15.55,0.38,7.25,13.73,0.95,4.11,16.69,0.29,8.82,15.03,0.33,8.98,16.44,0.89,7.61,16.52,2.76,6.19,16.10,1.34,5.47,15.63,0.54,5.95,15.55,0.77,2.86,15.36,1.71,3.57,15.83,0.83,6.82
2007.10,18.45,2.80,0.05,17.72,1.12,0.04,18.24,1.24,0.02,16.61,0.07,0.08,16.90,0.80,0.08,17.72,-0.03,0.02,15.82,-0.65,0.05,16.44,0.27,0.02,16.53,1.99,0.18,16.27,-1.10,0.00,15.81,-0.64,0.03,15.10,-0.28,0.08,14.37,-1.02,0.00,16.60,0.08,0.05
2007.11,22.63,10.19,0.95,21.80,7.38,0.56,21.28,7.60,0.44,21.09,5.05,1.06,21.91,6.30,1.25,21.22,6.11,0.88,19.19,4.05,1.01,19.64,5.28,2.48,20.34,7.30,3.21,20.47,4.69,4.66,19.45,4.50,4.71,19.29,3.82,5.56,19.25,3.48,5.16,20.49,5.38,2.00
2007.12,23.91,12.33,0.00,21.64,9.98,0.23,22.43,10.90,0.32,20.38,6.64,0.10,21.04,6.54,0.08,20.96,7.11,0.37,19.83,5.57,0.42,20.22,6.09,0.17,20.13,7.66,0.00,19.13,4.36,0.54,19.45,5.51,0.80,18.92,4.42,0.99,18.54,4.39,0.86,20.36,6.63,0.35
2007.13,28.51,15.73,2.76,28.12,14.49,2.82,28.58,15.05,2.65,27.34,13.55,2.99,27.20,14.88,3.41,27.12,12.90,1.63,26.41,12.60,0.79,26.43,12.39,0.49,25.92,13.11,0.02,27.06,11.90,0.04,25.85,11.76,0.86,24.95,10.88,1.44,25.44,11.15,0.04,26.81,12.99,1.74
2007.14,20.29,8.20,4.09,19.86,6.72,3.87,19.46,7.09,2.89,19.34,6.11,3.66,19.10,6.48,3.37,19.11,5.44,2.70,18.13,5.13,4.13,18.47,6.10,5.05,18.17,7.35,3.92,20.10,6.83,5.38,17.07,4.78,4.85,17.68,4.69,4.52,17.39,5.09,3.01,18.70,5.80,3.96
2007.15,14.84,5.03,7.74,14.23,2.62,6.85,14.24,3.02,6.95,14.04,0.22,5.58,14.24,1.40,5.99,14.86,1.55,6.26,13.08,-0.56,4.45,13.27,0.67,3.11,13.22,2.29,4.28,13.73,-0.41,3.44,13.15,-0.46,4.58,14.05,-0.80,4.79,14.33,0.56,2.71,13.86,0.65,5.17
2007.16,21.27,6.89,1.32,20.57,5.22,0.32,21.29,5.00,0.74,19.50,3.48,1.36,19.50,4.25,1.44,19.97,3.67,1.44,18.40,3.06,2.81,18.74,3.70,3.84,19.79,5.41,1.59,18.10,4.20,6.21,17.60,3.78,4.94,18.49,4.42,4.11,18.26,4.81,2.99,19.16,3.90,2.46
2007.17,25.64,14.78,1.10,25.61,13.45,1.45,25.91,13.87,1.25,24.59,12.90,2.55,24.49,13.19,1.52,24.16,11.84,2.96,24.04,11.07,2.59,24.08,10.70,3.57,24.33,11.64,3.23,25.23,10.47,1.83,23.42,9.96,2.55,25.37,9.54,1.90,25.39,10.04,1.34,24.43,11.73,2.49
2007.18,28.20,16.31,2.48,28.28,14.99,2.80,28.58,14.86,2.81,27.91,13.64,3.63,28.05,14.90,5.00,27.88,12.85,2.37,26.88,12.30,5.53,26.99,12.21,2.30,26.90,13.33,3.85,28.17,12.06,2.03,26.09,11.67,3.27,26.71,10.30,2.49,26.44,10.54,3.11,27.40,12.95,3.39
2007.19,30.22,18.69,0.51,29.91,16.99,1.18,30.53,17.51,2.81,28.80,14.38,4.74,28.66,14.89,5.38,28.53,13.68,2.76,27.52,12.02,3.84,27.25,11.91,1.91,26.63,13.54,0.33,26.74,12.61,3.01,26.00,11.58,2.62,26.39,9.88,0.56,26.76,10.39,1.20,27.97,13.38,3.02
2007.20,27.24,12.58,1.35,26.61,10.96,1.80,26.83,10.82,1.20,25.03,10.05,2.27,24.87,10.42,1.86,24.99,9.62,0.72,24.10,9.43,0.90,24.68,10.50,0.68,24.66,11.69,0.66,24.91,10.23,0.95,23.04,9.14,0.84,23.36,8.46,1.12,23.70,9.36,1.14,24.69,9.95,1.29
2007.21,30.30,14.93,0.00,29.20,12.74,0.01,29.84,12.50,0.00,28.87,11.41,0.00,29.45,12.79,0.00,28.87,10.70,0.00,28.00,9.88,0.00,27.98,10.41,0.00,27.86,11.94,0.00,28.31,11.27,0.63,27.24,10.35,0.12,27.79,10.40,0.58,28.65,10.42,0.01,28.47,11.08,0.06
2007.22,30.78,18.94,0.21,30.58,17.39,0.50,31.01,18.17,0.39,30.67,16.47,0.50,30.43,17.03,0.09,30.07,15.35,0.05,29.87,14.91,0.40,29.48,14.87,1.10,29.77,16.53,0.11,31.13,15.87,1.32,28.87,14.83,1.00,30.18,14.35,1.73,30.61,15.67,0.23,30.08,15.77,0.59
2007.23,32.47,20.05,1.74,31.44,17.72,2.95,31.88,18.29,3.76,30.57,16.80,1.57,30.29,17.72,2.05,30.65,16.58,1.52,29.55,15.97,2.25,29.50,16.08,1.71,30.00,17.49,0.73,29.04,16.50,4.27,28.03,15.13,2.74,28.13,14.68,3.09,29.07,15.09,2.79,29.93,16.46,2.11
2007.24,32.94,19.42,0.09,31.60,17.06,0.03,32.06,17.43,0.00,30.98,15.43,0.10,30.31,16.78,0.05,30.89,15.24,0.08,29.63,14.30,0.31,29.50,14.98,2.47,30.23,16.36,0.12,29.79,15.40,0.56,27.82,14.34,1.45,28.26,13.60,4.31,29.29,14.04,1.71,30.10,15.29,0.80
2007.25,33.00,20.02,1.47,32.72,17.73,0.64,33.25,17.68,0.45,31.84,16.32,2.71,31.31,16.91,2.58,31.36,15.98,4.26,30.39,14.77,4.73,30.56,15.65,4.58,31.48,17.40,2.86,31.91,15.31,2.15,29.58,14.51,2.74,30.11,14.36,2.42,31.23,14.39,2.10,31.14,15.89,3.14
2007.26,33.81,22.30,2.62,32.88,20.63,4.60,33.32,21.24,4.58,32.48,19.79,6.67,32.39,20.07,5.92,32.33,19.44,3.70,31.39,18.51,5.11,31.22,18.38,4.42,31.91,19.34,3.79,32.70,18.49,1.24,30.27,17.64,3.24,30.90,17.79,6.18,32.11,18.83,7.04,31.87,19.15,4.87
2007.27,32.36,22.10,5.48,30.57,19.69,4.15,31.27,20.76,2.69,31.23,19.04,1.51,31.37,19.78,1.80,30.77,19.33,2.29,30.02,18.22,0.93,29.61,18.34,2.30,29.00,19.00,3.61,31.60,18.57,1.70,28.67,17.32,1.39,28.86,16.98,1.95,29.36,17.61,0.91,30.30,18.73,2.00
2007.28,31.04,21.82,6.62,30.12,19.55,2.61,31.06,20.35,2.34,31.26,18.89,2.99,31.12,19.47,2.64,29.97,18.43,3.78,29.92,17.22,2.10,28.84,17.57,3.12,28.61,18.46,3.56,31.19,18.27,1.78,28.43,16.62,3.33,29.11,16.17,2.73,30.14,17.63,1.97,30.00,18.17,3.01
2007.29,32.34,22.22,0.00,31.36,19.79,1.07,32.78,20.65,0.12,32.46,19.72,1.92,32.58,20.60,0.89,30.79,19.07,2.10,30.89,18.47,2.52,29.24,18.31,3.43,28.39,18.77,4.67,32.07,18.90,1.75,28.80,17.04,4.19,29.34,16.72,3.13,29.92,17.37,4.28,30.85,18.87,2.43
2007.30,32.27,19.88,1.49,31.10,17.70,0.83,32.91,18.86,0.13,31.11,17.54,2.43,31.70,18.29,2.56,30.32,17.41,3.80,28.70,16.47,10.20,28.13,17.18,10.10,28.25,18.12,12.37,30.87,16.66,8.91,26.40,15.99,9.89,26.02,15.25,9.41,25.64,15.62,6.64,29.46,17.13,5.98
2007.31,35.14,22.93,1.74,34.03,20.74,1.03,35.40,21.61,2.18,34.03,20.58,0.40,33.87,21.29,0.60,32.85,20.25,1.98,31.16,19.44,0.82,30.73,19.51,2.38,30.62,20.33,1.04,31.90,19.54,2.42,29.63,18.30,2.39,30.08,18.28,1.69,30.56,18.99,3.11,32.25,19.93,1.41
2007.32,36.97,24.75,0.00,36.27,22.35,0.01,37.78,23.51,0.00,37.80,22.66,0.17,37.75,23.79,0.08,36.29,21.52,0.24,34.51,21.14,0.21,34.26,21.03,0.30,34.10,22.32,0.00,34.90,21.60,0.00,32.70,20.04,0.12,32.95,19.68,0.06,33.11,19.89,0.03,35.56,21.67,0.15
2007.33,39.31,23.51,0.73,38.01,21.08,0.41,39.72,21.31,0.00,38.47,20.30,0.05,38.42,21.87,0.03,37.69,20.05,0.11,35.66,18.55,0.06,35.55,19.48,0.36,35.20,21.34,0.12,36.13,18.73,0.28,33.24,17.46,0.15,33.41,16.65,0.51,34.32,16.79,0.11,36.59,19.59,0.18
2007.34,36.98,24.04,0.73,36.39,21.90,1.30,38.61,23.17,0.00,37.99,22.12,1.53,37.92,23.47,1.23,36.75,21.19,4.07,36.14,20.63,1.85,35.77,20.64,1.92,36.30,22.25,0.26,36.53,21.11,0.67,34.00,19.70,0.54,34.81,19.18,1.40,34.96,19.74,2.20,36.43,21.25,1.73
2007.35,35.24,22.15,1.59,33.83,20.18,1.76,35.85,21.30,0.00,34.36,20.78,1.63,34.27,21.23,2.02,32.54,20.72,3.07,31.87,19.94,2.92,31.52,20.23,3.42,31.78,20.74,1.70,33.72,21.40,3.32,30.79,19.05,3.18,31.18,18.28,3.06,32.23,19.32,1.13,32.76,20.27,2.50
2007.36,33.17,22.58,0.91,31.99,20.35,3.37,33.90,21.49,6.18,33.17,20.10,1.20,32.93,21.09,0.32,32.06,19.70,0.88,32.27,17.72,0.47,31.69,17.93,0.36,31.80,19.19,0.35,33.78,17.24,0.00,31.01,16.60,0.45,32.09,15.45,0.11,32.89,15.96,0.01,32.29,18.84,0.95
2007.37,28.02,18.45,5.98,26.79,16.66,9.15,27.60,16.74,7.33,28.06,16.48,7.34,27.50,16.80,7.68,27.65,16.67,7.33,27.49,15.50,6.81,28.58,16.23,7.85,28.12,16.77,7.06,30.46,16.76,8.91,27.17,15.29,6.84,28.46,14.58,4.32,27.99,16.31,3.52,27.81,16.19,7.22
2007.38,30.35,15.19,0.00,27.90,13.28,0.03,29.40,13.91,0.00,28.99,12.52,0.03,29.33,13.17,0.01,28.10,12.20,0.00,27.70,11.42,0.01,27.06,12.61,0.00,26.96,14.77,0.24,27.78,12.98,0.00,26.38,11.97,0.01,27.34,11.41,0.00,27.65,11.62,0.00,27.96,12.44,0.02
2007.39,30.90,19.44,2.84,29.52,17.53,4.70,30.02,18.04,5.96,31.28,16.97,3.55,30.88,17.54,4.06,30.27,16.24,1.42,30.17,15.40,1.34,29.91,15.73,0.35,29.24,16.59,0.02,32.24,17.34,0.10,28.99,14.36,0.06,30.42,14.33,0.28,30.79,14.54,0.18,30.30,16.18,1.96
2007.40,30.98,17.56,0.00,28.72,15.57,0.00,29.44,16.94,0.00,29.02,14.27,0.07,28.88,15.55,0.09,28.60,13.44,0.02,28.31,12.50,0.02,27.48,12.64,0.26,27.03,15.35,0.45,29.45,13.17,0.77,27.24,12.12,1.33,28.57,11.71,1.42,29.01,11.11,3.77,28.43,13.59,0.37
2007.41,28.18,13.94,2.08,26.36,11.53,0.56,26.78,11.51,0.18,26.77,10.83,0.13,27.08,11.40,0.03,26.09,9.96,0.07,24.96,9.58,0.75,25.93,10.17,0.04,25.13,11.25,0.07,26.67,10.97,0.14,24.06,9.52,0.52,25.23,9.72,0.47,24.74,10.47,0.05,25.89,10.42,0.32
2007.42,27.11,13.91,8.69,26.12,12.30,8.85,26.71,13.01,15.80,26.38,12.20,4.64,26.38,12.85,3.38,26.23,11.82,4.00,25.08,11.77,3.08,25.03,11.98,3.37,24.19,13.25,2.21,26.43,11.59,1.36,24.04,11.21,1.58,25.78,10.98,0.37,25.71,10.90,0.26,25.67,11.97,3.94
2007.43,17.75,9.29,8.57,17.16,8.96,17.92,17.38,9.58,16.14,19.04,9.66,17.19,18.60,9.91,14.22,18.85,9.15,10.93,20.17,9.66,7.46,20.09,9.50,7.72,19.30,9.78,15.40,22.94,10.24,3.95,20.62,9.52,4.82,23.00,10.90,4.91,23.56,10.95,3.85,19.60,9.60,11.09
2007.44,20.10,5.51,0.00,18.87,3.94,0.01,19.35,3.84,0.01,18.87,3.13,0.00,18.52,3.34,0.00,19.29,3.21,0.00,18.86,2.30,0.00,19.34,3.47,0.00,18.73,5.57,0.00,20.39,3.51,0.00,18.32,2.81,0.00,19.57,0.96,0.00,19.02,1.04,0.00,18.99,3.09,0.00
2007.45,19.16,4.17,0.98,17.23,1.74,0.94,17.68,1.91,1.71,16.29,-0.16,2.52,16.64,0.66,4.05,16.12,-0.13,1.75,15.26,-1.35,3.03,15.04,-0.86,1.38,15.08,1.61,0.97,16.11,-0.46,2.36,14.10,-1.01,2.08,13.56,-1.47,1.83,13.78,-0.95,1.59,15.68,-0.23,2.13
2007.46,19.80,8.86,2.84,17.11,5.89,4.10,17.51,6.14,1.87,16.40,3.59,4.73,16.06,3.79,6.54,17.16,3.93,3.55,15.78,2.74,6.80,15.52,2.45,4.09,15.88,3.55,5.53,15.33,2.23,5.79,14.29,1.74,5.61,13.07,1.00,2.99,13.30,2.24,2.74,15.93,3.31,4.75
2007.47,17.24,6.95,4.44,16.27,5.53,5.15,16.41,5.79,6.05,15.25,3.85,4.07,14.85,3.64,4.07,15.67,3.80,3.90,15.84,3.11,2.47,16.20,3.16,3.19,16.40,4.61,6.37,17.46,3.89,1.07,15.38,2.83,1.74,14.65,1.04,0.50,15.04,1.04,0.34,15.65,3.58,3.33
2007.48,12.54,2.14,3.38,12.39,0.16,2.28,13.27,0.24,1.06,12.45,-0.59,3.25,12.93,0.02,3.07,13.29,-0.06,3.57,13.20,0.14,5.32,13.38,0.54,6.73,12.73,2.67,7.99,13.33,0.56,4.42,13.02,-0.03,4.83,14.13,-1.06,1.42,13.99,-0.43,1.07,13.01,0.00,4.02
2007.49,14.89,1.07,1.30,13.32,-0.27,2.03,14.10,0.04,1.95,11.90,-1.12,2.65,12.66,-0.55,2.94,13.80,-0.01,1.70,12.00,-0.45,2.85,12.38,-0.30,1.16,12.22,0.82,1.11,11.19,-1.17,1.09,10.46,-0.87,1.60,9.17,-1.76,1.97,9.01,-0.25,1.33,12.11,-0.58,2.06
2007.50,16.13,7.24,5.95,14.56,6.17,8.71,15.44,7.05,7.65,16.15,7.45,5.98,15.94,6.90,3.80,18.03,8.90,3.85,17.92,8.25,3.67,19.15,8.31,1.45,18.94,9.67,2.43,18.17,7.23,3.01,17.26,7.69,2.74,16.26,5.68,2.52,16.43,6.75,3.00,17.07,7.67,4.23
2007.51,12.45,3.63,6.07,10.66,1.69,6.74,11.19,2.80,5.69,10.54,0.25,5.26,10.44,0.58,4.54,11.00,0.52,3.91,10.08,-0.64,2.10,9.55,-0.49,1.51,9.60,0.37,1.47,9.29,-1.66,3.30,9.45,-1.67,2.87,8.30,-3.25,2.92,9.25,-3.13,2.86,10.16,-0.18,3.77
2007.52,10.62,-1.04,4.65,10.11,-1.62,4.48,10.48,-1.45,3.68,10.19,-0.59,4.50,10.02,-0.22,5.04,10.46,-0.41,4.86,10.51,-0.35,3.98,10.76,-0.21,5.01,10.45,2.30,7.96,12.04,-0.09,5.73,11.15,-0.14,5.88,11.28,-0.78,3.98,12.04,-0.19,4.25,10.57,-0.45,4.80
2008.01,7.76,-3.75,0.19,7.07,-5.21,0.12,6.99,-4.96,0.10,6.06,-6.25,0.09,4.92,-6.46,0.03,7.34,-6.06,0.06,6.09,-6.84,0.10,6.15,-6.30,0.18,5.79,-4.90,0.22,6.29,-5.40,0.12,5.55,-5.92,0.42,5.23,-4.75,0.65,4.60,-5.47,0.33,6.18,-5.99,0.18
2008.02,18.06,6.20,9.48,16.94,5.19,7.43,17.06,5.69,10.10,16.05,5.66,6.74,15.53,4.66,7.52,16.36,5.12,4.49,16.27,5.24,4.41,16.19,4.65,6.87,15.31,4.60,6.12,15.23,1.74,10.36,14.74,3.15,7.58,10.57,0.84,6.11,15.16,0.96,9.52,15.71,4.59,6.50
2008.03,8.36,-2.23,0.71,6.57,-4.03,0.70,6.75,-4.05,0.53,5.93,-4.22,1.09,5.17,-4.71,1.03,6.18,-4.40,1.12,5.17,-4.05,1.38,6.40,-3.39,1.51,6.46,-2.73,1.66,7.54,-2.30,1.66,6.08,-3.09,1.33,4.45,-2.54,1.01,6.14,-2.76,1.70,5.96,-3.78,1.18
2008.04,2.42,-5.37,1.40,1.76,-7.24,1.00,2.20,-7.64,0.99,1.59,-9.03,0.83,1.31,-8.61,0.94,2.02,-7.66,1.52,1.72,-9.01,1.12,2.17,-7.79,0.82,1.64,-7.61,0.26,2.93,-8.03,1.27,2.35,-8.24,1.39,1.69,-6.30,0.96,2.02,-7.51,0.86,1.88,-8.12,1.07
2008.05,9.45,-1.81,7.10,9.19,-3.24,6.45,9.13,-3.08,6.76,8.04,-3.98,7.72,8.05,-3.90,6.56,9.65,-4.16,7.31,8.64,-4.51,6.24,9.08,-4.26,4.65,9.18,-3.07,4.87,8.90,-4.30,3.98,9.61,-4.30,3.77,6.34,-3.47,2.56,8.57,-3.92,2.83,8.74,-3.98,5.97
2008.06,16.76,5.04,3.75,15.64,3.97,4.34,16.69,5.08,3.20,15.19,4.06,4.39,14.94,3.95,4.19,15.33,3.39,6.08,15.00,3.69,6.00,14.94,3.07,6.88,14.22,3.28,6.64,14.46,1.66,8.88,14.16,2.29,7.47,10.17,0.01,6.23,13.41,1.02,6.19,14.76,3.28,5.71
2008.07,12.45,-1.96,3.22,10.03,-3.52,3.37,10.66,-3.28,4.34,9.35,-4.37,3.66,8.60,-4.74,2.57,12.33,-3.78,2.32,11.46,-4.13,2.37,12.08,-3.71,1.97,11.67,-3.15,1.78,11.99,-3.03,1.85,11.64,-3.15,1.73,8.35,-3.50,0.92,11.64,-4.28,1.07,10.78,-3.82,2.54
2008.08,12.09,1.90,3.28,11.49,0.31,3.77,11.60,0.47,2.84,11.75,-0.56,2.89,12.35,-1.44,3.26,12.94,0.98,3.01,11.99,0.17,2.44,11.82,1.06,3.69,11.29,1.72,4.42,11.97,2.21,3.11,10.80,1.18,2.57,7.49,1.07,2.20,11.39,2.03,1.67,11.61,0.45,2.98
2008.09,11.77,-0.26,0.50,9.98,-1.13,0.93,11.02,-0.91,0.80,8.16,-2.12,1.76,8.13,-1.99,1.42,9.35,-1.54,2.13,7.77,-2.91,3.74,9.17,-2.43,3.53,9.12,-2.20,3.11,8.57,-0.97,3.33,8.29,-2.03,3.53,5.63,-1.99,3.53,7.62,-1.75,3.25,8.54,-1.99,2.53
2008.10,13.52,1.71,10.19,13.03,1.11,12.51,13.00,1.08,13.82,14.41,1.33,9.65,13.33,0.11,8.43,14.78,1.09,7.48,14.18,0.60,7.64,15.35,0.63,9.78,15.14,1.90,9.91,16.03,-0.47,7.28,14.38,-0.20,7.36,11.33,-0.77,5.65,16.31,-0.36,6.59,14.22,0.69,8.75
2008.11,17.53,5.15,5.85,16.27,3.00,4.48,16.98,4.19,4.54,14.55,0.55,1.85,16.07,0.02,1.73,16.83,1.45,2.91,14.62,-0.69,2.13,14.68,-0.38,1.56,15.43,3.03,3.23,14.11,-0.39,0.97,13.94,-0.65,1.92,10.42,-1.62,1.45,14.37,-1.91,1.65,14.91,0.46,2.31
2008.12,19.64,6.44,6.11,17.88,4.33,8.21,19.08,5.25,7.92,17.82,4.01,8.01,16.80,3.30,9.90,18.51,3.75,5.82,17.74,3.55,5.48,17.63,3.78,6.85,17.12,5.26,8.33,17.93,3.66,6.69,16.60,2.35,6.08,11.16,0.89,5.56,17.06,2.19,4.88,17.33,3.56,6.91
2008.13,18.34,6.66,0.45,16.09,4.28,1.67,17.30,5.18,2.21,15.32,3.05,2.04,14.89,3.17,1.83,16.72,3.87,1.27,14.89,3.02,1.73,15.19,2.77,1.17,15.88,3.52,1.27,16.43,3.74,1.69,14.71,2.03,1.46,10.50,0.30,1.05,14.79,1.55,1.03,15.25,3.06,1.57
2008.14,18.20,9.97,27.40,17.47,7.98,20.15,17.71,8.73,19.47,17.16,6.80,16.73,16.72,6.38,15.48,17.69,7.84,15.92,16.66,7.20,12.12,17.12,8.31,8.98,15.75,8.07,7.16,17.21,9.03,7.81,16.87,8.14,6.44,12.05,4.86,3.44,16.82,6.76,3.92,16.83,7.45,13.04
2008.15,23.73,11.19,7.00,22.15,9.63,6.72,23.12,10.19,8.81,21.88,9.85,6.85,21.53,9.44,8.64,22.46,10.20,3.04,21.81,9.63,3.45,22.11,10.53,1.61,21.70,11.11,0.81,23.43,10.80,1.83,22.17,9.30,2.23,15.95,6.26,2.71,23.46,8.85,2.47,21.77,9.70,4.34
2008.16,17.51,5.55,2.31,16.21,3.81,1.89,17.21,4.17,1.19,17.00,3.32,2.19,15.09,2.10,2.31,17.68,2.83,3.05,16.99,2.50,1.90,17.41,2.96,1.93,17.58,4.79,1.48,18.33,3.64,2.41,17.13,2.93,1.86,12.10,1.21,0.64,17.75,2.18,0.86,16.77,2.99,2.06
2008.17,26.96,13.05,3.09,25.13,10.90,2.27,26.50,11.74,2.42,24.81,9.94,1.61,24.62,10.31,1.89,25.49,9.91,0.99,24.22,9.47,0.36,24.34,9.73,0.07,24.18,11.23,0.07,23.97,10.40,0.99,22.72,9.26,0.44,15.72,5.65,0.85,23.84,8.89,0.94,24.04,9.73,1.06
2008.18,21.95,10.33,13.28,20.77,8.12,9.71,21.09,9.00,11.52,20.79,7.92,7.74,22.29,9.79,7.43,21.62,8.51,4.65,20.42,7.21,4.10,21.39,7.73,5.09,21.22,8.37,4.21,22.49,7.31,5.31,20.11,6.84,5.20,14.75,4.40,5.31,21.90,6.09,5.64,20.67,7.72,6.24
2008.19,25.16,13.05,3.99,23.78,11.03,2.94,24.63,11.59,3.51,24.04,10.36,2.64,24.46,11.58,2.60,24.99,10.57,4.19,23.79,9.88,3.52,24.30,10.76,2.95,23.92,12.04,2.05,25.10,9.77,3.92,23.55,10.11,3.49,17.91,8.08,2.09,24.91,11.06,1.41,23.82,10.44,3.13
2008.20,23.51,12.55,5.04,21.66,10.24,6.08,22.62,10.52,4.81,20.81,9.72,5.70,19.83,9.24,5.66,21.55,9.83,6.69,20.43,9.14,4.91,20.31,9.86,5.08,19.94,10.58,4.89,21.27,11.21,3.11,19.63,8.89,3.19,15.30,7.45,3.56,20.92,9.09,3.60,20.43,9.57,5.15
2008.21,28.97,15.72,0.94,26.96,12.62,0.18,28.11,13.34,0.04,26.36,10.66,0.27,25.62,10.87,0.72,26.59,10.87,0.40,24.58,9.15,1.07,24.38,9.86,1.84,23.98,12.29,1.70,24.83,11.27,1.33,23.16,8.72,0.87,16.41,6.39,1.97,23.76,9.01,1.42,24.95,10.26,0.83
2008.22,30.09,19.61,8.00,27.36,17.29,11.06,28.96,18.54,9.41,27.13,15.91,4.53,27.35,16.47,3.59,27.70,17.09,6.30,26.78,14.95,3.69,27.18,15.67,2.92,26.32,16.11,1.97,27.54,16.03,3.87,25.93,13.84,3.94,18.54,9.24,3.48,27.30,13.18,1.67,26.64,15.52,4.86
2008.23,32.71,22.88,0.00,30.65,20.93,0.78,31.96,22.51,0.64,30.94,20.02,2.56,31.04,20.58,2.82,30.94,19.81,3.22,30.18,17.83,3.69,29.85,18.21,4.95,29.91,19.28,4.82,30.24,18.17,0.84,28.90,17.09,1.28,15.28,8.00,0.53,31.19,16.83,0.32,29.58,18.57,2.58
2008.24,32.73,21.94,7.74,31.14,19.63,6.33,32.14,20.70,7.11,32.05,19.33,2.95,31.23,20.16,1.82,31.61,19.27,3.41,31.42,18.87,2.17,30.98,19.07,2.74,30.43,19.70,2.16,33.11,19.67,4.34,30.61,18.42,2.55,16.05,8.85,2.17,32.57,18.04,4.71,30.58,18.66,3.18
2008.25,31.11,18.84,0.49,28.61,15.88,0.79,29.84,16.61,0.91,28.82,15.23,0.72,28.26,15.45,1.05,28.78,14.61,1.04,28.05,13.74,0.38,28.66,14.48,0.49,28.61,15.41,0.39,29.11,14.99,0.02,27.32,13.28,0.30,13.88,6.21,2.47,28.89,13.53,1.39,27.67,14.25,0.76
2008.26,31.99,21.05,0.01,30.62,18.69,0.61,31.98,19.50,0.06,31.72,17.63,0.65,31.78,18.36,0.52,31.00,17.33,1.19,30.63,16.04,1.22,30.62,16.53,2.25,31.06,17.03,2.56,31.67,16.74,0.99,29.57,15.34,1.28,15.37,7.00,2.12,31.71,14.91,0.10,30.07,16.53,1.15
2008.27,31.10,19.28,0.57,29.58,17.24,0.66,30.63,17.78,0.89,30.34,16.78,2.44,29.58,16.84,2.98,30.17,15.94,1.94,28.89,15.48,6.62,29.60,15.90,1.41,29.81,16.12,1.35,30.49,16.59,2.04,27.65,14.75,4.12,18.92,9.38,5.38,29.01,14.64,6.09,28.96,15.79,3.00
2008.28,33.19,22.66,2.24,31.56,20.73,2.59,33.06,21.85,5.44,31.95,20.01,5.69,31.69,20.20,6.66,31.66,19.91,3.31,30.29,18.30,5.13,31.63,19.49,2.61,32.47,19.36,1.69,30.97,19.86,6.43,28.95,18.00,7.51,19.69,12.09,7.31,29.98,18.37,6.20,30.56,19.13,4.93
2008.29,33.29,19.98,0.16,31.48,17.81,3.46,32.32,18.09,4.86,31.24,17.16,4.01,30.84,17.11,4.27,31.50,16.82,2.30,29.74,15.90,2.39,30.58,17.11,2.67,30.31,17.29,3.08,30.64,17.31,4.04,28.66,15.86,4.56,20.33,10.01,1.98,30.48,15.72,1.74,30.08,16.48,3.24
2008.30,35.36,23.00,0.86,33.89,20.92,3.54,34.32,20.90,4.33,32.49,19.21,4.56,31.60,19.82,4.48,32.71,18.85,2.88,30.61,17.83,3.25,31.22,17.88,4.38,31.15,18.34,5.96,30.87,18.97,5.11,29.27,16.80,4.45,20.51,11.25,2.64,30.74,17.26,3.07,31.12,18.31,3.88
2008.31,35.53,23.32,1.97,34.33,22.66,1.03,34.68,23.45,1.20,33.01,21.30,2.73,33.01,21.82,3.33,33.01,21.04,4.42,31.26,19.92,3.26,31.21,19.95,6.30,31.95,20.67,3.56,31.36,20.96,6.95,29.98,18.96,5.74,21.11,12.26,5.35,31.72,19.01,4.95,31.64,20.30,3.94
2008.32,33.89,22.07,3.01,33.35,19.97,3.35,33.44,20.05,6.52,32.86,18.63,0.61,32.37,18.93,0.12,32.44,18.23,2.30,31.31,16.85,1.30,31.87,17.48,0.18,31.82,19.20,0.04,31.10,18.64,1.17,29.61,16.78,1.26,20.62,10.77,1.97,30.56,16.75,2.26,31.35,17.75,1.39
2008.33,29.29,18.85,2.84,29.29,17.14,0.88,29.40,17.68,0.17,29.85,15.24,0.03,29.49,16.00,0.04,29.45,15.06,0.22,28.33,13.25,0.03,29.00,14.73,0.04,29.41,15.83,0.08,29.29,15.64,0.00,27.45,14.04,0.03,19.48,8.93,0.68,28.76,14.56,2.34,28.51,14.71,0.24
